INPUT:text	INPUT:word	INPUT:pronoun	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
У Мюриэль в бальном зале есть знаменитый портрет балерины Терезы Рубио кисти Сесиль д'Арбле. Он очень характерен для позднего периода ее творчества - стремительный, почти грубый, а не реалистичный.	Терезы Рубио	ее творчества	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a54fd2be161870f93b5	000271bf80--64ef36270308d50982a5a87c	000271bf80--64ef3a54fd2be161870f93b5	000271bf80--64ef3a54fd2be161870f93b1	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:47:16.911	2023-08-30T12:47:57.089	2023-08-30T12:47:57.089	0.022
Анна родила девочку в прошлом месяце. Она – очаровательный ребенок.	Анна	Она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a54fd2be161870f93b5	000271bf80--64ef36132409351a10c5f664	000271bf80--64ef3a54fd2be161870f93b5	000271bf80--64ef3a54fd2be161870f93b1	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:47:16.911	2023-08-30T12:47:57.089	2023-08-30T12:47:57.089	0.022
Мальчишки смотрели, как вокруг крошек на площадь слетаются голуби. Сара поспешила напомнить им, что они могут опоздать в школу.	голуби	им	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a54fd2be161870f93b5	000271bf80--64ef36290308d50982a5a940	000271bf80--64ef3a54fd2be161870f93b5	000271bf80--64ef3a54fd2be161870f93b1	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:47:16.911	2023-08-30T12:47:57.089	2023-08-30T12:47:57.089	0.022
Народ из Гавани говорил, что бабушка содержала свой дом в такой чистоте, что вы могли провести по полу чистым носовым платком, и он не стал бы грязным.	Народ	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a54fd2be161870f93c0	000271bf80--64ef36260308d50982a5a7b4	000271bf80--64ef3a54fd2be161870f93c0	000271bf80--64ef3a54fd2be161870f93be	80deb18a70df4fcf7107073141fc2f7e	APPROVED	2023-08-30T12:47:16.969	2023-08-30T12:48:07.303	2023-08-30T12:48:07.303	0.022
Я уверен, что на моем плане будет отмечен этот дом. Он очень подробный.	плане	Он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a54fd2be161870f93c0	000271bf80--64ef36132409351a10c5f668	000271bf80--64ef3a54fd2be161870f93c0	000271bf80--64ef3a54fd2be161870f93be	80deb18a70df4fcf7107073141fc2f7e	APPROVED	2023-08-30T12:47:16.969	2023-08-30T12:48:07.303	2023-08-30T12:48:07.303	0.022
Люди продолжали переходить дорогу, потому что свет светофора сливался с сиянием праздничного дисплея на заднем плане. Он был почти неразличимым.	праздничного дисплея	Он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a54fd2be161870f93c0	000271bf80--64ef36270308d50982a5a84c	000271bf80--64ef3a54fd2be161870f93c0	000271bf80--64ef3a54fd2be161870f93be	80deb18a70df4fcf7107073141fc2f7e	APPROVED	2023-08-30T12:47:16.969	2023-08-30T12:48:07.303	2023-08-30T12:48:07.303	0.022
Мэри впустила Салли в дом, потому что она пожалела её накануне, услуга за услугу.	Мэри	её	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a567c4751570106e00b	000271bf80--64ef36280308d50982a5a8da	000271bf80--64ef3a567c4751570106e00b	000271bf80--64ef3a567c4751570106e009	9ff61ddd51638c21fe70252a0993d65d	APPROVED	2023-08-30T12:47:18.900	2023-08-30T12:48:25.928	2023-08-30T12:48:25.928	0.022
Боб заплатил за обучение Чарльза в университете. Он был очень щедр.	Боб	Он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a567c4751570106e00b	000271bf80--64ef36132409351a10c5f66d	000271bf80--64ef3a567c4751570106e00b	000271bf80--64ef3a567c4751570106e009	9ff61ddd51638c21fe70252a0993d65d	APPROVED	2023-08-30T12:47:18.900	2023-08-30T12:48:25.928	2023-08-30T12:48:25.928	0.022
У Мюриэль в бальном зале есть знаменитый портрет балерины Терезы Рубио кисти Сесиль д'Арбле. Он очень характерен для позднего периода ее творчества - стремительный, почти грубый, а не реалистичный.	Терезы Рубио	ее творчества	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a567c4751570106e00b	000271bf80--64ef36270308d50982a5a87c	000271bf80--64ef3a567c4751570106e00b	000271bf80--64ef3a567c4751570106e009	9ff61ddd51638c21fe70252a0993d65d	APPROVED	2023-08-30T12:47:18.900	2023-08-30T12:48:25.928	2023-08-30T12:48:25.928	0.022
Элис отчаянно пыталась не дать своей дочери лаять по-собачьи на вечеринке. Мы не могли понять, почему она так странно себя ведет.	дочери	она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a56eced1c06c1a98cbc	000271bf80--64ef36132409351a10c5f66a	000271bf80--64ef3a56eced1c06c1a98cbc	000271bf80--64ef3a56eced1c06c1a98cb5	2b5e931d46aa7aba010e7410ffb6a222	APPROVED	2023-08-30T12:47:18.741	2023-08-30T12:48:06.860	2023-08-30T12:48:06.860	0.022
Клэр не могла выиграть ни единого очка, играя с Лизой в сквош сегодня днем. Она была просто измотана.	Клэр	Она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a56eced1c06c1a98cbc	000271bf80--64ef36270308d50982a5a846	000271bf80--64ef3a56eced1c06c1a98cbc	000271bf80--64ef3a56eced1c06c1a98cb5	2b5e931d46aa7aba010e7410ffb6a222	APPROVED	2023-08-30T12:47:18.741	2023-08-30T12:48:06.860	2023-08-30T12:48:06.860	0.022
Ваша жизнь принадлежит вам и только вам, и если боль перевешивает выгоду, у вас должна быть возможность справиться с ней.	выгоду	с ней	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a56eced1c06c1a98cbc	000271bf80--64ef36260308d50982a5a75b	000271bf80--64ef3a56eced1c06c1a98cbc	000271bf80--64ef3a56eced1c06c1a98cb5	2b5e931d46aa7aba010e7410ffb6a222	APPROVED	2023-08-30T12:47:18.741	2023-08-30T12:48:06.860	2023-08-30T12:48:06.860	0.022
Мэри впустила Салли в дом, потому что она пожалела её накануне, услуга за услугу.	Мэри	её	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a57fd2be161870f944d	000271bf80--64ef36280308d50982a5a8da	000271bf80--64ef3a57fd2be161870f944d	000271bf80--64ef3a57fd2be161870f9443	a657c18c2485c77143a422a678f9086b	APPROVED	2023-08-30T12:47:19.172	2023-08-30T12:48:14.193	2023-08-30T12:48:14.193	0.022
У Мюриэль в бальном зале есть знаменитый портрет балерины Терезы Рубио кисти Сесиль д'Арбле. Он очень характерен для позднего периода ее творчества - стремительный, почти грубый, а не реалистичный.	Терезы Рубио	ее творчества	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a57fd2be161870f944d	000271bf80--64ef36270308d50982a5a87c	000271bf80--64ef3a57fd2be161870f944d	000271bf80--64ef3a57fd2be161870f9443	a657c18c2485c77143a422a678f9086b	APPROVED	2023-08-30T12:47:19.172	2023-08-30T12:48:14.193	2023-08-30T12:48:14.193	0.022
Элис отчаянно пыталась не дать своей дочери болтать на вечеринке. Мы не могли понять, почему она так странно себя ведет.	дочери	она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a57fd2be161870f944d	000271bf80--64ef36132409351a10c5f64e	000271bf80--64ef3a57fd2be161870f944d	000271bf80--64ef3a57fd2be161870f9443	a657c18c2485c77143a422a678f9086b	APPROVED	2023-08-30T12:47:19.172	2023-08-30T12:48:14.193	2023-08-30T12:48:14.193	0.022
Колесо казалось просто вертящимся пятном, а игла - мельтешением света. Пухлые руки миссис Блэк крались по куску ткани, подавая его под иглу.	куску ткани	его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a596d429a13b4bc2666	000271bf80--64ef36260308d50982a5a76d	000271bf80--64ef3a596d429a13b4bc2666	000271bf80--64ef3a596d429a13b4bc2660	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:47:21.388	2023-08-30T12:48:11.046	2023-08-30T12:48:11.046	0.022
Люди продолжали переходить дорогу, потому что свет светофора сливался с сиянием праздничного дисплея на заднем плане. Он был почти неразличимым.	праздничного дисплея	Он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a596d429a13b4bc2666	000271bf80--64ef36270308d50982a5a84c	000271bf80--64ef3a596d429a13b4bc2666	000271bf80--64ef3a596d429a13b4bc2660	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:47:21.388	2023-08-30T12:48:11.046	2023-08-30T12:48:11.046	0.022
Раньше Ларри всегда помогал папе с его работой. Но он не мог помочь ему сейчас, потому что папа сказал, что его босс в железнодорожной компании не хочет, чтобы кто-либо, кроме него, работал в офисе.	Ларри	он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a596d429a13b4bc2666	000271bf80--64ef36132409351a10c5f658	000271bf80--64ef3a596d429a13b4bc2666	000271bf80--64ef3a596d429a13b4bc2660	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:47:21.388	2023-08-30T12:48:11.046	2023-08-30T12:48:11.046	0.022
Я использовал ветошь, чтобы протереть пилу. Потом я ее положил на верстак.	пилу	ее	false	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a5caaabce4287360812	000271bf80--64ef36132409351a10c5f656	000271bf80--64ef3a5caaabce4287360812	000271bf80--64ef3a5caaabce4287360810	627aa54475e1730e80970f63c7869022	APPROVED	2023-08-30T12:47:24.403	2023-08-30T12:48:30.355	2023-08-30T12:48:30.355	0.022
Ваша жизнь принадлежит вам и только вам, и если боль перевешивает выгоду, у вас должна быть возможность справиться с ней.	выгоду	с ней	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a5caaabce4287360812	000271bf80--64ef36260308d50982a5a75b	000271bf80--64ef3a5caaabce4287360812	000271bf80--64ef3a5caaabce4287360810	627aa54475e1730e80970f63c7869022	APPROVED	2023-08-30T12:47:24.403	2023-08-30T12:48:30.355	2023-08-30T12:48:30.355	0.022
Мэри впустила Салли в дом, потому что она пожалела её накануне, услуга за услугу.	Мэри	её	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a5caaabce4287360812	000271bf80--64ef36280308d50982a5a8da	000271bf80--64ef3a5caaabce4287360812	000271bf80--64ef3a5caaabce4287360810	627aa54475e1730e80970f63c7869022	APPROVED	2023-08-30T12:47:24.403	2023-08-30T12:48:30.355	2023-08-30T12:48:30.355	0.022
Пит завидует Мартину, потому что он добился многого.	Мартину	он добился	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a5d6d429a13b4bc2787	000271bf80--64ef36132409351a10c5f662	000271bf80--64ef3a5d6d429a13b4bc2787	000271bf80--64ef3a5d6d429a13b4bc2785	a76d53d2fc03e11d15cda7a7d671475f	APPROVED	2023-08-30T12:47:25.567	2023-08-30T12:48:15.556	2023-08-30T12:48:15.556	0.019
У Мюриэль в бальном зале есть знаменитый портрет балерины Терезы Рубио кисти Сесиль д'Арбле. Он очень характерен для позднего периода ее творчества - стремительный, почти грубый, а не реалистичный.	Терезы Рубио	ее творчества	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a5d6d429a13b4bc2787	000271bf80--64ef36270308d50982a5a87c	000271bf80--64ef3a5d6d429a13b4bc2787	000271bf80--64ef3a5d6d429a13b4bc2785	a76d53d2fc03e11d15cda7a7d671475f	APPROVED	2023-08-30T12:47:25.567	2023-08-30T12:48:15.556	2023-08-30T12:48:15.556	0.019
