INPUT:string1	INPUT:string2	OUTPUT:length	GOLDEN:length	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
CKLGUYTCIZQRPSDAQEXH	OSAOAPIYHKRLCFBJKZHIO	3				https://platform.toloka.ai/task/41565705/00027a3e09--651700672d0529346bec4c23	00027a3e09--6516f36d15b13a5af60539b5	00027a3e09--651700672d0529346bec4c23	00027a3e09--651700672d0529346bec4c1d	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:50:47.578	2023-09-29T16:52:49.010	2023-09-29T16:52:49.010	0.0290000000
VXHECJ	PHBECX	3	3			https://platform.toloka.ai/task/41565705/00027a3e09--651700672d0529346bec4c23	00027a3e09--6516f3589ed8a304702aa859	00027a3e09--651700672d0529346bec4c23	00027a3e09--651700672d0529346bec4c1d	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:50:47.578	2023-09-29T16:52:49.010	2023-09-29T16:52:49.010	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651700948879a44e7027c84b	00027a3e09--6516f3589ed8a304702aa86f	00027a3e09--651700948879a44e7027c84b	00027a3e09--651700948879a44e7027c849	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:51:32.263	2023-09-29T16:53:30.191	2023-09-29T16:53:30.191	0.0290000000
VMGSULRGDJRDRAMPXZLGCOCRPYRG	HBFYLODPKGLGYIVGOBWXZBBEWOCSHIJVEHIXTQR	7				https://platform.toloka.ai/task/41565705/00027a3e09--651700948879a44e7027c84b	00027a3e09--6516f36d15b13a5af60539f7	00027a3e09--651700948879a44e7027c84b	00027a3e09--651700948879a44e7027c849	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:51:32.263	2023-09-29T16:53:30.191	2023-09-29T16:53:30.191	0.0290000000
WUQDBBOLLHVWJQH	FJZDMYBN	2				https://platform.toloka.ai/task/41565705/00027a3e09--651700948879a44e7027c84b	00027a3e09--6516f36c15b13a5af605399d	00027a3e09--651700948879a44e7027c84b	00027a3e09--651700948879a44e7027c849	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:51:32.263	2023-09-29T16:53:30.191	2023-09-29T16:53:30.191	0.0290000000
TIW	G	0				https://platform.toloka.ai/task/41565705/00027a3e09--651700a10ab55c42a0da7931	00027a3e09--6516f36c15b13a5af605399b	00027a3e09--651700a10ab55c42a0da7931	00027a3e09--651700a10ab55c42a0da792e	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:51:45.452	2023-09-29T16:52:22.946	2023-09-29T16:52:22.946	0.0290000000
NNJRPSPENH	UUGGYKUPOXLMA	1				https://platform.toloka.ai/task/41565705/00027a3e09--651700a10ab55c42a0da7931	00027a3e09--6516f36d15b13a5af60539fd	00027a3e09--651700a10ab55c42a0da7931	00027a3e09--651700a10ab55c42a0da792e	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:51:45.452	2023-09-29T16:52:22.946	2023-09-29T16:52:22.946	0.0290000000
DYLI	SVETDCGL	1	2			https://platform.toloka.ai/task/41565705/00027a3e09--651700a10ab55c42a0da7931	00027a3e09--6516f3589ed8a304702aa865	00027a3e09--651700a10ab55c42a0da7931	00027a3e09--651700a10ab55c42a0da792e	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:51:45.452	2023-09-29T16:52:22.946	2023-09-29T16:52:22.946	0.0290000000
SPNJSSB	LBHCSGQSUPYPOTGGHRK	2				https://platform.toloka.ai/task/41565705/00027a3e09--651700c6827c067dd035862a	00027a3e09--6516f36d15b13a5af6053a16	00027a3e09--651700c6827c067dd035862a	00027a3e09--651700c6827c067dd0358626	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:52:22.225	2023-09-29T16:54:24.774	2023-09-29T16:54:24.774	0.0290000000
CKLGUYTCIZQRPSDAQEXH	OSAOAPIYHKRLCFBJKZHIO	3				https://platform.toloka.ai/task/41565705/00027a3e09--651700c6827c067dd035862a	00027a3e09--6516f36d15b13a5af60539b5	00027a3e09--651700c6827c067dd035862a	00027a3e09--651700c6827c067dd0358626	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:52:22.225	2023-09-29T16:54:24.774	2023-09-29T16:54:24.774	0.0290000000
QDADC	WGUMJPMWVEKGML	0	0			https://platform.toloka.ai/task/41565705/00027a3e09--651700c6827c067dd035862a	00027a3e09--6516f3589ed8a304702aa855	00027a3e09--651700c6827c067dd035862a	00027a3e09--651700c6827c067dd0358626	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:52:22.225	2023-09-29T16:54:24.774	2023-09-29T16:54:24.774	0.0290000000
ZM	EMOSKUVMHKDGWYZJPNFDPVCDHFIULPMZI	2				https://platform.toloka.ai/task/41565705/00027a3e09--651700c89ed8a304702d0691	00027a3e09--6516f36d15b13a5af6053a3f	00027a3e09--651700c89ed8a304702d0691	00027a3e09--651700c89ed8a304702d068f	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:52:24.387	2023-09-29T16:53:06.540	2023-09-29T16:53:06.540	0.0290000000
NGFUX	NQGUX	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651700c89ed8a304702d0691	00027a3e09--6516f3589ed8a304702aa85f	00027a3e09--651700c89ed8a304702d0691	00027a3e09--651700c89ed8a304702d068f	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:52:24.387	2023-09-29T16:53:06.540	2023-09-29T16:53:06.540	0.0290000000
NFASMLXQPVWLSD	LBZQJHKOSJA	1				https://platform.toloka.ai/task/41565705/00027a3e09--651700c89ed8a304702d0691	00027a3e09--6516f36d15b13a5af60539a1	00027a3e09--651700c89ed8a304702d0691	00027a3e09--651700c89ed8a304702d068f	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:52:24.387	2023-09-29T16:53:06.540	2023-09-29T16:53:06.540	0.0290000000
YSPFENBSEQRRADMRAUOVUWQHBCWKF	FOQQDXNVOSUSZBDATLANVSIDLROLROTP	7				https://platform.toloka.ai/task/41565705/00027a3e09--651700e2bded9655b680fd7b	00027a3e09--6516f36d15b13a5af60539d8	00027a3e09--651700e2bded9655b680fd7b	00027a3e09--651700e2bded9655b680fd76	adb6dd3b8ff6c355741e39d6094b8c5a	APPROVED	2023-09-29T16:52:50.316	2023-09-29T16:57:56.432	2023-09-29T16:57:56.432	0.0290000000
CKLGUYTCIZQRPSDAQEXH	OSAOAPIYHKRLCFBJKZHIO	10				https://platform.toloka.ai/task/41565705/00027a3e09--651700e2bded9655b680fd7b	00027a3e09--6516f36d15b13a5af60539b5	00027a3e09--651700e2bded9655b680fd7b	00027a3e09--651700e2bded9655b680fd76	adb6dd3b8ff6c355741e39d6094b8c5a	APPROVED	2023-09-29T16:52:50.316	2023-09-29T16:57:56.432	2023-09-29T16:57:56.432	0.0290000000
MRSUMK	FSZUKDW	3	3			https://platform.toloka.ai/task/41565705/00027a3e09--651700e2bded9655b680fd7b	00027a3e09--6516f3589ed8a304702aa857	00027a3e09--651700e2bded9655b680fd7b	00027a3e09--651700e2bded9655b680fd76	adb6dd3b8ff6c355741e39d6094b8c5a	APPROVED	2023-09-29T16:52:50.316	2023-09-29T16:57:56.432	2023-09-29T16:57:56.432	0.0290000000
TKMAHDUUDZAXDTJYYAPXRNHLHZLRKL	MMKVYQWQRTTZC	2				https://platform.toloka.ai/task/41565705/00027a3e09--651700e4e4173738521f96c7	00027a3e09--6516f36c15b13a5af605398a	00027a3e09--651700e4e4173738521f96c7	00027a3e09--651700e4e4173738521f96c5	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:52:52.410	2023-09-29T16:53:59.557	2023-09-29T16:53:59.557	0.0290000000
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651700e4e4173738521f96c7	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--651700e4e4173738521f96c7	00027a3e09--651700e4e4173738521f96c5	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:52:52.410	2023-09-29T16:53:59.557	2023-09-29T16:53:59.557	0.0290000000
QBGFWGFYRDHVUBKEXNHNGKNDYIQEMTPPCLKTAG	EVOTFTAJXTIAUMEISXVWYOALRPB	1				https://platform.toloka.ai/task/41565705/00027a3e09--651700e4e4173738521f96c7	00027a3e09--6516f36d15b13a5af6053a24	00027a3e09--651700e4e4173738521f96c7	00027a3e09--651700e4e4173738521f96c5	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:52:52.410	2023-09-29T16:53:59.557	2023-09-29T16:53:59.557	0.0290000000
YCUBNJ	YCYXBVJ	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651700f54dc98f156eb24a4a	00027a3e09--6516f3589ed8a304702aa861	00027a3e09--651700f54dc98f156eb24a4a	00027a3e09--651700f54dc98f156eb24a48	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:53:09.269	2023-09-29T16:55:09.753	2023-09-29T16:55:09.753	0.0290000000
DDIFLCUEBCDQDAZTCZTKFETBWBAMKFVAR	ASRSVNMPZEFKFDQMUJYBX	3				https://platform.toloka.ai/task/41565705/00027a3e09--651700f54dc98f156eb24a4a	00027a3e09--6516f36d15b13a5af60539b7	00027a3e09--651700f54dc98f156eb24a4a	00027a3e09--651700f54dc98f156eb24a48	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:53:09.269	2023-09-29T16:55:09.753	2023-09-29T16:55:09.753	0.0290000000
ZTIBVCQVWNWLVRYHABSI	JFNPROJMXSGNHISCQRWZMARLS	5				https://platform.toloka.ai/task/41565705/00027a3e09--651700f54dc98f156eb24a4a	00027a3e09--6516f36d15b13a5af60539fb	00027a3e09--651700f54dc98f156eb24a4a	00027a3e09--651700f54dc98f156eb24a48	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:53:09.269	2023-09-29T16:55:09.753	2023-09-29T16:55:09.753	0.0290000000
NNSIIRAQICB	QHRVJUHENFXDUEWLBNZQQKDGBZVXEEM	2				https://platform.toloka.ai/task/41565705/00027a3e09--651700fb4dc98f156eb24b56	00027a3e09--6516f36d15b13a5af6053a3d	00027a3e09--651700fb4dc98f156eb24b56	00027a3e09--651700fb4dc98f156eb24b52	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T16:53:15.942	2023-09-29T16:56:25.375	2023-09-29T16:56:25.375	0.0290000000
EYYSMU	CCPLLCTWMHDMQXSKFBAAXBAM	2				https://platform.toloka.ai/task/41565705/00027a3e09--651700fb4dc98f156eb24b56	00027a3e09--6516f36d15b13a5af6053a2e	00027a3e09--651700fb4dc98f156eb24b56	00027a3e09--651700fb4dc98f156eb24b52	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T16:53:15.942	2023-09-29T16:56:25.375	2023-09-29T16:56:25.375	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651700fb4dc98f156eb24b56	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--651700fb4dc98f156eb24b56	00027a3e09--651700fb4dc98f156eb24b52	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T16:53:15.942	2023-09-29T16:56:25.375	2023-09-29T16:56:25.375	0.0290000000
UORFMMIEHLGHPVRLDQREMFEBIFHHGF	AMAKCZVXDJX	3				https://platform.toloka.ai/task/41565705/00027a3e09--6517010b827c067dd0359081	00027a3e09--6516f36d15b13a5af6053a08	00027a3e09--6517010b827c067dd0359081	00027a3e09--6517010b827c067dd035907f	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:53:31.736	2023-09-29T16:54:53.708	2023-09-29T16:54:53.708	0.0290000000
MRSUMK	FSZUKDW	3	3			https://platform.toloka.ai/task/41565705/00027a3e09--6517010b827c067dd0359081	00027a3e09--6516f3589ed8a304702aa857	00027a3e09--6517010b827c067dd0359081	00027a3e09--6517010b827c067dd035907f	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:53:31.736	2023-09-29T16:54:53.708	2023-09-29T16:54:53.708	0.0290000000
SPNJSSB	LBHCSGQSUPYPOTGGHRK	3				https://platform.toloka.ai/task/41565705/00027a3e09--6517010b827c067dd0359081	00027a3e09--6516f36d15b13a5af6053a16	00027a3e09--6517010b827c067dd0359081	00027a3e09--6517010b827c067dd035907f	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:53:31.736	2023-09-29T16:54:53.708	2023-09-29T16:54:53.708	0.0290000000
NNJRPSPENH	UUGGYKUPOXLMA	1				https://platform.toloka.ai/task/41565705/00027a3e09--65170128e4173738521fa155	00027a3e09--6516f36d15b13a5af60539fd	00027a3e09--65170128e4173738521fa155	00027a3e09--65170128e4173738521fa14f	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:54:00.918	2023-09-29T16:56:32.968	2023-09-29T16:56:32.968	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--65170128e4173738521fa155	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--65170128e4173738521fa155	00027a3e09--65170128e4173738521fa14f	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:54:00.918	2023-09-29T16:56:32.968	2023-09-29T16:56:32.968	0.0290000000
YSPFENBSEQRRADMRAUOVUWQHBCWKF	FOQQDXNVOSUSZBDATLANVSIDLROLROTP	3				https://platform.toloka.ai/task/41565705/00027a3e09--65170128e4173738521fa155	00027a3e09--6516f36d15b13a5af60539d8	00027a3e09--65170128e4173738521fa155	00027a3e09--65170128e4173738521fa14f	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:54:00.918	2023-09-29T16:56:32.968	2023-09-29T16:56:32.968	0.0290000000
EYYSMU	CCPLLCTWMHDMQXSKFBAAXBAM	2				https://platform.toloka.ai/task/41565705/00027a3e09--651701422d0529346bec8e3e	00027a3e09--6516f36d15b13a5af6053a2e	00027a3e09--651701422d0529346bec8e3e	00027a3e09--651701422d0529346bec8e38	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:54:26.195	2023-09-29T16:56:41.857	2023-09-29T16:56:41.857	0.0290000000
VMGSULRGDJRDRAMPXZLGCOCRPYRG	HBFYLODPKGLGYIVGOBWXZBBEWOCSHIJVEHIXTQR	4				https://platform.toloka.ai/task/41565705/00027a3e09--651701422d0529346bec8e3e	00027a3e09--6516f36d15b13a5af60539f7	00027a3e09--651701422d0529346bec8e3e	00027a3e09--651701422d0529346bec8e38	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:54:26.195	2023-09-29T16:56:41.857	2023-09-29T16:56:41.857	0.0290000000
MRSUMK	FSZUKDW	3	3			https://platform.toloka.ai/task/41565705/00027a3e09--651701422d0529346bec8e3e	00027a3e09--6516f3589ed8a304702aa857	00027a3e09--651701422d0529346bec8e3e	00027a3e09--651701422d0529346bec8e38	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:54:26.195	2023-09-29T16:56:41.857	2023-09-29T16:56:41.857	0.0290000000
QBGFWGFYRDHVUBKEXNHNGKNDYIQEMTPPCLKTAG	EVOTFTAJXTIAUMEISXVWYOALRPB	11				https://platform.toloka.ai/task/41565705/00027a3e09--651701610ab55c42a0daa089	00027a3e09--6516f36d15b13a5af6053a24	00027a3e09--651701610ab55c42a0daa089	00027a3e09--651701610ab55c42a0daa087	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:54:57.546	2023-09-29T16:58:10.374	2023-09-29T16:58:10.374	0.0290000000
YSPFENBSEQRRADMRAUOVUWQHBCWKF	FOQQDXNVOSUSZBDATLANVSIDLROLROTP	8				https://platform.toloka.ai/task/41565705/00027a3e09--651701610ab55c42a0daa089	00027a3e09--6516f36d15b13a5af60539d8	00027a3e09--651701610ab55c42a0daa089	00027a3e09--651701610ab55c42a0daa087	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:54:57.546	2023-09-29T16:58:10.374	2023-09-29T16:58:10.374	0.0290000000
BVRVYG	BRVXG	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651701610ab55c42a0daa089	00027a3e09--6516f3589ed8a304702aa86d	00027a3e09--651701610ab55c42a0daa089	00027a3e09--651701610ab55c42a0daa087	d22ad0df983f4e7185aef69b171aea86	APPROVED	2023-09-29T16:54:57.546	2023-09-29T16:58:10.374	2023-09-29T16:58:10.374	0.0290000000
OGK	MLDIFUTYN	0	0			https://platform.toloka.ai/task/41565705/00027a3e09--6517016f02bac21657201f9b	00027a3e09--6516f3589ed8a304702aa85b	00027a3e09--6517016f02bac21657201f9b	00027a3e09--6517016f02bac21657201f99	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:55:11.508	2023-09-29T16:56:18.701	2023-09-29T16:56:18.701	0.0290000000
CKLGUYTCIZQRPSDAQEXH	OSAOAPIYHKRLCFBJKZHIO	4				https://platform.toloka.ai/task/41565705/00027a3e09--6517016f02bac21657201f9b	00027a3e09--6516f36d15b13a5af60539b5	00027a3e09--6517016f02bac21657201f9b	00027a3e09--6517016f02bac21657201f99	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:55:11.508	2023-09-29T16:56:18.701	2023-09-29T16:56:18.701	0.0290000000
VMGSULRGDJRDRAMPXZLGCOCRPYRG	HBFYLODPKGLGYIVGOBWXZBBEWOCSHIJVEHIXTQR	4				https://platform.toloka.ai/task/41565705/00027a3e09--6517016f02bac21657201f9b	00027a3e09--6516f36d15b13a5af60539f7	00027a3e09--6517016f02bac21657201f9b	00027a3e09--6517016f02bac21657201f99	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:55:11.508	2023-09-29T16:56:18.701	2023-09-29T16:56:18.701	0.0290000000
QBGFWGFYRDHVUBKEXNHNGKNDYIQEMTPPCLKTAG	EVOTFTAJXTIAUMEISXVWYOALRPB	5				https://platform.toloka.ai/task/41565705/00027a3e09--651701b317aed1610e01024a	00027a3e09--6516f36d15b13a5af6053a24	00027a3e09--651701b317aed1610e01024a	00027a3e09--651701b317aed1610e010247	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:56:19.925	2023-09-29T16:58:09.224	2023-09-29T16:58:09.224	0.0290000000
CLYUXYBX	JSCLYUY	4	5			https://platform.toloka.ai/task/41565705/00027a3e09--651701b317aed1610e01024a	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--651701b317aed1610e01024a	00027a3e09--651701b317aed1610e010247	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:56:19.925	2023-09-29T16:58:09.224	2023-09-29T16:58:09.224	0.0290000000
YGBMFCJZGTCFPKDCGWNBVNCVOZCIIOAX	HNIIDTLBXDJHJYEBY	2				https://platform.toloka.ai/task/41565705/00027a3e09--651701b317aed1610e01024a	00027a3e09--6516f36d15b13a5af6053a06	00027a3e09--651701b317aed1610e01024a	00027a3e09--651701b317aed1610e010247	ad3ff9a450cc92e1e1c341e9864e5606	APPROVED	2023-09-29T16:56:19.925	2023-09-29T16:58:09.224	2023-09-29T16:58:09.224	0.0290000000
RXTEN	RDTRENI	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651701bc458ad076cf2aa310	00027a3e09--6516f3589ed8a304702aa871	00027a3e09--651701bc458ad076cf2aa310	00027a3e09--651701bc458ad076cf2aa30e	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T16:56:28.185	2023-09-29T17:02:01.243	2023-09-29T17:02:01.243	0.0290000000
TKMAHDUUDZAXDTJYYAPXRNHLHZLRKL	MMKVYQWQRTTZC	3				https://platform.toloka.ai/task/41565705/00027a3e09--651701bc458ad076cf2aa310	00027a3e09--6516f36c15b13a5af605398a	00027a3e09--651701bc458ad076cf2aa310	00027a3e09--651701bc458ad076cf2aa30e	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T16:56:28.185	2023-09-29T17:02:01.243	2023-09-29T17:02:01.243	0.0290000000
CKLGUYTCIZQRPSDAQEXH	OSAOAPIYHKRLCFBJKZHIO	3				https://platform.toloka.ai/task/41565705/00027a3e09--651701bc458ad076cf2aa310	00027a3e09--6516f36d15b13a5af60539b5	00027a3e09--651701bc458ad076cf2aa310	00027a3e09--651701bc458ad076cf2aa30e	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T16:56:28.185	2023-09-29T17:02:01.243	2023-09-29T17:02:01.243	0.0290000000
QBGFWGFYRDHVUBKEXNHNGKNDYIQEMTPPCLKTAG	EVOTFTAJXTIAUMEISXVWYOALRPB	1				https://platform.toloka.ai/task/41565705/00027a3e09--651701ccbded9655b681214d	00027a3e09--6516f36d15b13a5af6053a24	00027a3e09--651701ccbded9655b681214d	00027a3e09--651701ccbded9655b681214b	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:56:44.864	2023-09-29T16:57:48.688	2023-09-29T16:57:48.688	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651701ccbded9655b681214d	00027a3e09--6516f3589ed8a304702aa85d	00027a3e09--651701ccbded9655b681214d	00027a3e09--651701ccbded9655b681214b	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:56:44.864	2023-09-29T16:57:48.688	2023-09-29T16:57:48.688	0.0290000000
ZM	EMOSKUVMHKDGWYZJPNFDPVCDHFIULPMZI	1				https://platform.toloka.ai/task/41565705/00027a3e09--651701ccbded9655b681214d	00027a3e09--6516f36d15b13a5af6053a3f	00027a3e09--651701ccbded9655b681214d	00027a3e09--651701ccbded9655b681214b	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:56:44.864	2023-09-29T16:57:48.688	2023-09-29T16:57:48.688	0.0290000000
APVUBJSN	AVBEJS	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651701d64dc98f156eb26fba	00027a3e09--6516f3589ed8a304702aa869	00027a3e09--651701d64dc98f156eb26fba	00027a3e09--651701d64dc98f156eb26fb6	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:56:54.937	2023-09-29T16:57:42.139	2023-09-29T16:57:42.139	0.0290000000
JMJYPSUQ	NFZMULXJSGCT	2				https://platform.toloka.ai/task/41565705/00027a3e09--651701d64dc98f156eb26fba	00027a3e09--6516f36d15b13a5af6053a35	00027a3e09--651701d64dc98f156eb26fba	00027a3e09--651701d64dc98f156eb26fb6	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:56:54.937	2023-09-29T16:57:42.139	2023-09-29T16:57:42.139	0.0290000000
TIW	G	0				https://platform.toloka.ai/task/41565705/00027a3e09--651701d64dc98f156eb26fba	00027a3e09--6516f36c15b13a5af605399b	00027a3e09--651701d64dc98f156eb26fba	00027a3e09--651701d64dc98f156eb26fb6	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:56:54.937	2023-09-29T16:57:42.139	2023-09-29T16:57:42.139	0.0290000000
QBGFWGFYRDHVUBKEXNHNGKNDYIQEMTPPCLKTAG	EVOTFTAJXTIAUMEISXVWYOALRPB	1				https://platform.toloka.ai/task/41565705/00027a3e09--651701f6458ad076cf2aabce	00027a3e09--6516f36d15b13a5af6053a24	00027a3e09--651701f6458ad076cf2aabce	00027a3e09--651701f6458ad076cf2aabcc	9155cc9cfbe4c15eee21326ed5b0e5fc	APPROVED	2023-09-29T16:57:26.081	2023-09-29T16:58:32.146	2023-09-29T16:58:32.146	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651701f6458ad076cf2aabce	00027a3e09--6516f3589ed8a304702aa86f	00027a3e09--651701f6458ad076cf2aabce	00027a3e09--651701f6458ad076cf2aabcc	9155cc9cfbe4c15eee21326ed5b0e5fc	APPROVED	2023-09-29T16:57:26.081	2023-09-29T16:58:32.146	2023-09-29T16:58:32.146	0.0290000000
NNSIIRAQICB	QHRVJUHENFXDUEWLBNZQQKDGBZVXEEM	4				https://platform.toloka.ai/task/41565705/00027a3e09--651701f6458ad076cf2aabce	00027a3e09--6516f36d15b13a5af6053a3d	00027a3e09--651701f6458ad076cf2aabce	00027a3e09--651701f6458ad076cf2aabcc	9155cc9cfbe4c15eee21326ed5b0e5fc	APPROVED	2023-09-29T16:57:26.081	2023-09-29T16:58:32.146	2023-09-29T16:58:32.146	0.0290000000
MRSUMK	FSZUKDW	3	3			https://platform.toloka.ai/task/41565705/00027a3e09--6517020702bac216572035ed	00027a3e09--6516f3589ed8a304702aa857	00027a3e09--6517020702bac216572035ed	00027a3e09--6517020702bac216572035eb	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:57:43.978	2023-09-29T16:58:56.955	2023-09-29T16:58:56.955	0.0290000000
EYYSMU	CCPLLCTWMHDMQXSKFBAAXBAM	2				https://platform.toloka.ai/task/41565705/00027a3e09--6517020702bac216572035ed	00027a3e09--6516f36d15b13a5af6053a2e	00027a3e09--6517020702bac216572035ed	00027a3e09--6517020702bac216572035eb	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:57:43.978	2023-09-29T16:58:56.955	2023-09-29T16:58:56.955	0.0290000000
NFASMLXQPVWLSD	LBZQJHKOSJA	1				https://platform.toloka.ai/task/41565705/00027a3e09--6517020702bac216572035ed	00027a3e09--6516f36d15b13a5af60539a1	00027a3e09--6517020702bac216572035ed	00027a3e09--6517020702bac216572035eb	f61f54f806340f8fbe22fc0fbed63a78	APPROVED	2023-09-29T16:57:43.978	2023-09-29T16:58:56.955	2023-09-29T16:58:56.955	0.0290000000
TKMAHDUUDZAXDTJYYAPXRNHLHZLRKL	MMKVYQWQRTTZC	2				https://platform.toloka.ai/task/41565705/00027a3e09--6517020e15b13a5af6079cfa	00027a3e09--6516f36c15b13a5af605398a	00027a3e09--6517020e15b13a5af6079cfa	00027a3e09--6517020e15b13a5af6079ceb	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:57:50.188	2023-09-29T16:59:39.611	2023-09-29T16:59:39.611	0.0290000000
YSPFENBSEQRRADMRAUOVUWQHBCWKF	FOQQDXNVOSUSZBDATLANVSIDLROLROTP	2				https://platform.toloka.ai/task/41565705/00027a3e09--6517020e15b13a5af6079cfa	00027a3e09--6516f36d15b13a5af60539d8	00027a3e09--6517020e15b13a5af6079cfa	00027a3e09--6517020e15b13a5af6079ceb	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:57:50.188	2023-09-29T16:59:39.611	2023-09-29T16:59:39.611	0.0290000000
YCUBNJ	YCYXBVJ	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6517020e15b13a5af6079cfa	00027a3e09--6516f3589ed8a304702aa861	00027a3e09--6517020e15b13a5af6079cfa	00027a3e09--6517020e15b13a5af6079ceb	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T16:57:50.188	2023-09-29T16:59:39.611	2023-09-29T16:59:39.611	0.0290000000
