INPUT:parentheses	OUTPUT:correct	GOLDEN:correct	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
[ ) [ ( ) ] ( ( [ ] ) [ ] ) ( [ ( ) ] )	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516750bbded9655b6635e7b	00027a10de--6515e7e063c0d47637f1e0e1	00027a10de--6516750bbded9655b6635e7b	00027a10de--6516750bbded9655b6635e74	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-09-29T06:56:11.624	2023-09-29T06:56:37.196	2023-09-29T06:56:37.196	0.0190000000
{ } ( ) [ ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--65167510bded9655b6635fa4	00027a10de--6515e7f4e6499645e520cabc	00027a10de--65167510bded9655b6635fa4	00027a10de--65167510bded9655b6635fa2	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:56:16.914	2023-09-29T06:57:08.422	2023-09-29T06:57:08.422	0.0190000000
[ { } ( } [ ] ( ) ] ] ) ) { [ } ) ( { {	0				https://platform.toloka.ai/task/41554142/00027a10de--65167510bded9655b6635fa4	00027a10de--6515e7f4e6499645e520cab8	00027a10de--65167510bded9655b6635fa4	00027a10de--65167510bded9655b6635fa2	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:56:16.914	2023-09-29T06:57:08.422	2023-09-29T06:57:08.422	0.0190000000
( ) { } [ ] [ [ ] ( { { } } ) ] ( ) ( )	1	1			https://platform.toloka.ai/task/41554142/00027a10de--65167510bded9655b6635fa4	00027a10de--6515e7e063c0d47637f1e0ed	00027a10de--65167510bded9655b6635fa4	00027a10de--65167510bded9655b6635fa2	c3b72da5378d99c4ff1a4edb47c6fc99	APPROVED	2023-09-29T06:56:16.914	2023-09-29T06:57:08.422	2023-09-29T06:57:08.422	0.0190000000
[ ] [ ] [ ] [ { } ( ( { } ) ) { { } } ]	1				https://platform.toloka.ai/task/41554142/00027a10de--65167512e417373852fb7da6	00027a10de--6515e7f4e6499645e520ca17	00027a10de--65167512e417373852fb7da6	00027a10de--65167511e417373852fb7da4	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:56:18.069	2023-09-29T06:56:32.409	2023-09-29T06:56:32.409	0.0220000000
} ] { { { ) [ } ] ( ) ] { ) ) } [ [ ( (	0				https://platform.toloka.ai/task/41554142/00027a10de--65167512e417373852fb7da6	00027a10de--6515e7f4e6499645e520cab4	00027a10de--65167512e417373852fb7da6	00027a10de--65167511e417373852fb7da4	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:56:18.069	2023-09-29T06:56:32.409	2023-09-29T06:56:32.409	0.0220000000
( ) [ ( ) ( ) ] { }	1	1			https://platform.toloka.ai/task/41554142/00027a10de--65167512e417373852fb7da6	00027a10de--6515e7e063c0d47637f1e0ff	00027a10de--65167512e417373852fb7da6	00027a10de--65167511e417373852fb7da4	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:56:18.069	2023-09-29T06:56:32.409	2023-09-29T06:56:32.409	0.0220000000
[ ( ( ( [ ] ) ] [ ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516751402bac2165700fdf9	00027a10de--6515e7e063c0d47637f1e0f3	00027a10de--6516751402bac2165700fdf9	00027a10de--6516751402bac2165700fdf6	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:56:20.799	2023-09-29T06:56:36.984	2023-09-29T06:56:36.984	0.0220000000
[ ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--6516751402bac2165700fdf9	00027a10de--6515e7f4e6499645e520ca4b	00027a10de--6516751402bac2165700fdf9	00027a10de--6516751402bac2165700fdf6	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:56:20.799	2023-09-29T06:56:36.984	2023-09-29T06:56:36.984	0.0220000000
( { [ { } ] } ( [ ] ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--6516751402bac2165700fdf9	00027a10de--6515e7f4e6499645e520ca68	00027a10de--6516751402bac2165700fdf9	00027a10de--6516751402bac2165700fdf6	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:56:20.799	2023-09-29T06:56:36.984	2023-09-29T06:56:36.984	0.0220000000
( ) { } [ ] [ [ ] ( { { } } ) ] ( ) ( )	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675140ab55c42a0bd1bc3	00027a10de--6515e7e063c0d47637f1e0ed	00027a10de--651675140ab55c42a0bd1bc3	00027a10de--651675140ab55c42a0bd1bc1	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:56:20.941	2023-09-29T06:56:54.255	2023-09-29T06:56:54.255	0.0190000000
[ ] [ ] [ ] [ { } ( ( { } ) ) { { } } ]	0				https://platform.toloka.ai/task/41554142/00027a10de--651675140ab55c42a0bd1bc3	00027a10de--6515e7f4e6499645e520ca17	00027a10de--651675140ab55c42a0bd1bc3	00027a10de--651675140ab55c42a0bd1bc1	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:56:20.941	2023-09-29T06:56:54.255	2023-09-29T06:56:54.255	0.0190000000
( [ { } { } ] ( ) [ ] )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675140ab55c42a0bd1bc3	00027a10de--6515e7f4e6499645e520ca37	00027a10de--651675140ab55c42a0bd1bc3	00027a10de--651675140ab55c42a0bd1bc1	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:56:20.941	2023-09-29T06:56:54.255	2023-09-29T06:56:54.255	0.0190000000
( { [ { } ] } ( [ ] ) )	0				https://platform.toloka.ai/task/41554142/00027a10de--651675160ab55c42a0bd1c04	00027a10de--6515e7f4e6499645e520ca68	00027a10de--651675160ab55c42a0bd1c04	00027a10de--651675160ab55c42a0bd1bf7	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2023-09-29T06:56:22.451	2023-09-29T06:56:48.064	2023-09-29T06:56:48.064	0.0190000000
{ } ( ) [ ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675160ab55c42a0bd1c04	00027a10de--6515e7f4e6499645e520cabc	00027a10de--651675160ab55c42a0bd1c04	00027a10de--651675160ab55c42a0bd1bf7	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2023-09-29T06:56:22.451	2023-09-29T06:56:48.064	2023-09-29T06:56:48.064	0.0190000000
{ ] { ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675160ab55c42a0bd1c04	00027a10de--6515e7e063c0d47637f1e106	00027a10de--651675160ab55c42a0bd1c04	00027a10de--651675160ab55c42a0bd1bf7	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2023-09-29T06:56:22.451	2023-09-29T06:56:48.064	2023-09-29T06:56:48.064	0.0190000000
{ ] { ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--65167521495d233df31ef84c	00027a10de--6515e7e063c0d47637f1e106	00027a10de--65167521495d233df31ef84c	00027a10de--65167520495d233df31ef82f	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:56:33.291	2023-09-29T06:56:44.862	2023-09-29T06:56:44.862	0.0220000000
( { ] { ( ) ) { } [ ) [	0				https://platform.toloka.ai/task/41554142/00027a10de--65167521495d233df31ef84c	00027a10de--6515e7f4e6499645e520ca9c	00027a10de--65167521495d233df31ef84c	00027a10de--65167520495d233df31ef82f	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:56:33.291	2023-09-29T06:56:44.862	2023-09-29T06:56:44.862	0.0220000000
) { { [ ) [ ] ( { } ( ) [ } } ( ] ) ] {	0				https://platform.toloka.ai/task/41554142/00027a10de--65167521495d233df31ef84c	00027a10de--6515e7f4e6499645e520ca21	00027a10de--65167521495d233df31ef84c	00027a10de--65167520495d233df31ef82f	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:56:33.291	2023-09-29T06:56:44.862	2023-09-29T06:56:44.862	0.0220000000
) ) [ { } { ( (	0				https://platform.toloka.ai/task/41554142/00027a10de--651675219ed8a304700cd733	00027a10de--6515e7f4e6499645e520cac2	00027a10de--651675219ed8a304700cd733	00027a10de--651675219ed8a304700cd72a	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:56:33.710	2023-09-29T06:57:06.075	2023-09-29T06:57:06.075	0.0220000000
( { [ { } ] } ( [ ] ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675219ed8a304700cd733	00027a10de--6515e7f4e6499645e520ca68	00027a10de--651675219ed8a304700cd733	00027a10de--651675219ed8a304700cd72a	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:56:33.710	2023-09-29T06:57:06.075	2023-09-29T06:57:06.075	0.0220000000
[ ] ( ( [ ] ) ( ( ) ) ) ( [ ] ( ( ) ) )	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675219ed8a304700cd733	00027a10de--6515e7e063c0d47637f1e0fb	00027a10de--651675219ed8a304700cd733	00027a10de--651675219ed8a304700cd72a	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:56:33.710	2023-09-29T06:57:06.075	2023-09-29T06:57:06.075	0.0220000000
[ { [ ] } ( { } ) ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--651675264dc98f156e90aeec	00027a10de--6515e7f4e6499645e520ca79	00027a10de--651675264dc98f156e90aeec	00027a10de--651675264dc98f156e90aee8	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:56:38.348	2023-09-29T06:57:01.102	2023-09-29T06:57:01.102	0.0220000000
( ( ( ) ( ) ) ) { [ ] } { } { [ ] { } }	1	1			https://platform.toloka.ai/task/41554142/00027a10de--651675264dc98f156e90aeec	00027a10de--6515e7e063c0d47637f1e0eb	00027a10de--651675264dc98f156e90aeec	00027a10de--651675264dc98f156e90aee8	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:56:38.348	2023-09-29T06:57:01.102	2023-09-29T06:57:01.102	0.0220000000
[ ] { } { [ ( ) ( ) ] }	1				https://platform.toloka.ai/task/41554142/00027a10de--651675264dc98f156e90aeec	00027a10de--6515e7f4e6499645e520caba	00027a10de--651675264dc98f156e90aeec	00027a10de--651675264dc98f156e90aee8	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:56:38.348	2023-09-29T06:57:01.102	2023-09-29T06:57:01.102	0.0220000000
[ { } ( } [ ] ( ) ] ] ) ) { [ } ) ( { {	0				https://platform.toloka.ai/task/41554142/00027a10de--651675269ed8a304700cd84c	00027a10de--6515e7f4e6499645e520cab8	00027a10de--651675269ed8a304700cd84c	00027a10de--651675269ed8a304700cd84a	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-09-29T06:56:38.481	2023-09-29T06:57:01.785	2023-09-29T06:57:01.785	0.0190000000
{ ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--651675269ed8a304700cd84c	00027a10de--6515e7e063c0d47637f1e116	00027a10de--651675269ed8a304700cd84c	00027a10de--651675269ed8a304700cd84a	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-09-29T06:56:38.481	2023-09-29T06:57:01.785	2023-09-29T06:57:01.785	0.0190000000
[ ] { [ ] } { ( ( ) ) }	1				https://platform.toloka.ai/task/41554142/00027a10de--651675269ed8a304700cd84c	00027a10de--6515e7f4e6499645e520ca73	00027a10de--651675269ed8a304700cd84c	00027a10de--651675269ed8a304700cd84a	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-09-29T06:56:38.481	2023-09-29T06:57:01.785	2023-09-29T06:57:01.785	0.0190000000
( { [ { } ] } ( [ ] ) )	1				https://platform.toloka.ai/task/41554142/00027a10de--6516752b495d233df31efa8e	00027a10de--6515e7f4e6499645e520ca68	00027a10de--6516752b495d233df31efa8e	00027a10de--6516752b495d233df31efa8a	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:56:43.488	2023-09-29T06:56:58.299	2023-09-29T06:56:58.299	0.0190000000
( [ { } { } ] ( ) [ ] )	1				https://platform.toloka.ai/task/41554142/00027a10de--6516752b495d233df31efa8e	00027a10de--6515e7f4e6499645e520ca37	00027a10de--6516752b495d233df31efa8e	00027a10de--6516752b495d233df31efa8a	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:56:43.488	2023-09-29T06:56:58.299	2023-09-29T06:56:58.299	0.0190000000
} [ ] {	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516752b495d233df31efa8e	00027a10de--6515e7e063c0d47637f1e0f1	00027a10de--6516752b495d233df31efa8e	00027a10de--6516752b495d233df31efa8a	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:56:43.488	2023-09-29T06:56:58.299	2023-09-29T06:56:58.299	0.0190000000
[ ] { } { [ ( ) ( ) ] }	1				https://platform.toloka.ai/task/41554142/00027a10de--6516752e0ab55c42a0bd242b	00027a10de--6515e7f4e6499645e520caba	00027a10de--6516752e0ab55c42a0bd242b	00027a10de--6516752e0ab55c42a0bd2428	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:56:46.573	2023-09-29T06:57:03.637	2023-09-29T06:57:03.637	0.0220000000
{ } [ ] [ ] } [ { } ] [ ( [ ] ) ] [ ] [	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516752e0ab55c42a0bd242b	00027a10de--6515e7e063c0d47637f1e110	00027a10de--6516752e0ab55c42a0bd242b	00027a10de--6516752e0ab55c42a0bd2428	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:56:46.573	2023-09-29T06:57:03.637	2023-09-29T06:57:03.637	0.0220000000
] ( ( { [ } { [	0				https://platform.toloka.ai/task/41554142/00027a10de--6516752e0ab55c42a0bd242b	00027a10de--6515e7f4e6499645e520ca5d	00027a10de--6516752e0ab55c42a0bd242b	00027a10de--6516752e0ab55c42a0bd2428	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:56:46.573	2023-09-29T06:57:03.637	2023-09-29T06:57:03.637	0.0220000000
( ( ( ) ( ) ) ) { [ ] } { } { [ ] { } }	0	1			https://platform.toloka.ai/task/41554142/00027a10de--6516753102bac21657010482	00027a10de--6515e7e063c0d47637f1e0eb	00027a10de--6516753102bac21657010482	00027a10de--6516753102bac21657010473	d6c9d544a5352c7fb369186e053c4b37	APPROVED	2023-09-29T06:56:49.121	2023-09-29T06:57:35.643	2023-09-29T06:57:35.643	0.0220000000
[ { } ( } [ ] ( ) ] ] ) ) { [ } ) ( { {	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753102bac21657010482	00027a10de--6515e7f4e6499645e520cab8	00027a10de--6516753102bac21657010482	00027a10de--6516753102bac21657010473	d6c9d544a5352c7fb369186e053c4b37	APPROVED	2023-09-29T06:56:49.121	2023-09-29T06:57:35.643	2023-09-29T06:57:35.643	0.0220000000
[ ] } )	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753102bac21657010482	00027a10de--6515e7f4e6499645e520caac	00027a10de--6516753102bac21657010482	00027a10de--6516753102bac21657010473	d6c9d544a5352c7fb369186e053c4b37	APPROVED	2023-09-29T06:56:49.121	2023-09-29T06:57:35.643	2023-09-29T06:57:35.643	0.0220000000
[ ] ( ( [ ] ) ( ( ) ) ) ( [ ] ( ( ) ) )	1	1			https://platform.toloka.ai/task/41554142/00027a10de--65167531458ad076cf0a9e4d	00027a10de--6515e7e063c0d47637f1e0fb	00027a10de--65167531458ad076cf0a9e4d	00027a10de--65167531458ad076cf0a9e48	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2023-09-29T06:56:49.591	2023-09-29T06:57:19.834	2023-09-29T06:57:19.834	0.0190000000
[ ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--65167531458ad076cf0a9e4d	00027a10de--6515e7f4e6499645e520ca4b	00027a10de--65167531458ad076cf0a9e4d	00027a10de--65167531458ad076cf0a9e48	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2023-09-29T06:56:49.591	2023-09-29T06:57:19.834	2023-09-29T06:57:19.834	0.0190000000
[ ] { [ ] } { ( ( ) ) }	1				https://platform.toloka.ai/task/41554142/00027a10de--65167531458ad076cf0a9e4d	00027a10de--6515e7f4e6499645e520ca73	00027a10de--65167531458ad076cf0a9e4d	00027a10de--65167531458ad076cf0a9e48	1c8b1038b5ffeb38c0e2ebf8f7b4c666	APPROVED	2023-09-29T06:56:49.591	2023-09-29T06:57:19.834	2023-09-29T06:57:19.834	0.0190000000
] ( ( { [ } { [	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753b15b13a5af6ea31a5	00027a10de--6515e7f4e6499645e520ca5d	00027a10de--6516753b15b13a5af6ea31a5	00027a10de--6516753b15b13a5af6ea31a2	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:56:59.597	2023-09-29T06:57:10.585	2023-09-29T06:57:10.585	0.0190000000
[ { [ ] } ( { } ) ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--6516753b15b13a5af6ea31a5	00027a10de--6515e7f4e6499645e520ca79	00027a10de--6516753b15b13a5af6ea31a5	00027a10de--6516753b15b13a5af6ea31a2	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:56:59.597	2023-09-29T06:57:10.585	2023-09-29T06:57:10.585	0.0190000000
{ ] { ]	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516753b15b13a5af6ea31a5	00027a10de--6515e7e063c0d47637f1e106	00027a10de--6516753b15b13a5af6ea31a5	00027a10de--6516753b15b13a5af6ea31a2	c1dfe6bb319417566fd24d9d353e1e53	APPROVED	2023-09-29T06:56:59.597	2023-09-29T06:57:10.585	2023-09-29T06:57:10.585	0.0190000000
[ ] } )	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753c0ab55c42a0bd2702	00027a10de--6515e7f4e6499645e520caac	00027a10de--6516753c0ab55c42a0bd2702	00027a10de--6516753c0ab55c42a0bd26ff	1add97570bde78d485214519a457d496	APPROVED	2023-09-29T06:57:00.290	2023-09-29T06:57:17.951	2023-09-29T06:57:17.951	0.0190000000
[ { [ ] } ( { } ) ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--6516753c0ab55c42a0bd2702	00027a10de--6515e7f4e6499645e520ca79	00027a10de--6516753c0ab55c42a0bd2702	00027a10de--6516753c0ab55c42a0bd26ff	1add97570bde78d485214519a457d496	APPROVED	2023-09-29T06:57:00.290	2023-09-29T06:57:17.951	2023-09-29T06:57:17.951	0.0190000000
[ ) [ ( ) ] ( ( [ ] ) [ ] ) ( [ ( ) ] )	0	0			https://platform.toloka.ai/task/41554142/00027a10de--6516753c0ab55c42a0bd2702	00027a10de--6515e7e063c0d47637f1e0e1	00027a10de--6516753c0ab55c42a0bd2702	00027a10de--6516753c0ab55c42a0bd26ff	1add97570bde78d485214519a457d496	APPROVED	2023-09-29T06:57:00.290	2023-09-29T06:57:17.951	2023-09-29T06:57:17.951	0.0190000000
] ( ( { [ } { [	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753c9ed8a304700cdcb5	00027a10de--6515e7f4e6499645e520ca5d	00027a10de--6516753c9ed8a304700cdcb5	00027a10de--6516753b9ed8a304700cdcb1	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:57:00.058	2023-09-29T06:57:34.462	2023-09-29T06:57:34.462	0.0190000000
( ) ( ) { } { ( ( { } ) ) { } } [ ] [ ]	1	1			https://platform.toloka.ai/task/41554142/00027a10de--6516753c9ed8a304700cdcb5	00027a10de--6515e7e063c0d47637f1e10a	00027a10de--6516753c9ed8a304700cdcb5	00027a10de--6516753b9ed8a304700cdcb1	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:57:00.058	2023-09-29T06:57:34.462	2023-09-29T06:57:34.462	0.0190000000
[ ( ( ) [ ] ) ]	1				https://platform.toloka.ai/task/41554142/00027a10de--6516753c9ed8a304700cdcb5	00027a10de--6515e7f4e6499645e520ca2b	00027a10de--6516753c9ed8a304700cdcb5	00027a10de--6516753b9ed8a304700cdcb1	4719a0938ab853107a3f63f6b9072912	APPROVED	2023-09-29T06:57:00.058	2023-09-29T06:57:34.462	2023-09-29T06:57:34.462	0.0190000000
] ( ( { [ } { [	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753e827c067dd01709de	00027a10de--6515e7f4e6499645e520ca5d	00027a10de--6516753e827c067dd01709de	00027a10de--6516753e827c067dd01709d7	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:57:02.676	2023-09-29T06:57:31.446	2023-09-29T06:57:31.446	0.0220000000
( [ ] [ ( { } ) ( ) ] { { } ( ) ( ) } )	1	1			https://platform.toloka.ai/task/41554142/00027a10de--6516753e827c067dd01709de	00027a10de--6515e7e063c0d47637f1e0e9	00027a10de--6516753e827c067dd01709de	00027a10de--6516753e827c067dd01709d7	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:57:02.676	2023-09-29T06:57:31.446	2023-09-29T06:57:31.446	0.0220000000
( ) [ { ) { ) ] { } [ [ ] ] { } } ( ) (	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753e827c067dd01709de	00027a10de--6515e7f4e6499645e520ca5f	00027a10de--6516753e827c067dd01709de	00027a10de--6516753e827c067dd01709d7	64082383eaeded4c387b95ae9b30b590	APPROVED	2023-09-29T06:57:02.676	2023-09-29T06:57:31.446	2023-09-29T06:57:31.446	0.0220000000
[ ( [ ] ) ] { }	1				https://platform.toloka.ai/task/41554142/00027a10de--6516753f827c067dd0170a23	00027a10de--6515e7f4e6499645e520ca77	00027a10de--6516753f827c067dd0170a23	00027a10de--6516753f827c067dd0170a1e	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-09-29T06:57:03.621	2023-09-29T06:57:28.561	2023-09-29T06:57:28.561	0.0190000000
( ) [ { ) { ) ] { } [ [ ] ] { } } ( ) (	0				https://platform.toloka.ai/task/41554142/00027a10de--6516753f827c067dd0170a23	00027a10de--6515e7f4e6499645e520ca5f	00027a10de--6516753f827c067dd0170a23	00027a10de--6516753f827c067dd0170a1e	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-09-29T06:57:03.621	2023-09-29T06:57:28.561	2023-09-29T06:57:28.561	0.0190000000
} [ ] {	1	0			https://platform.toloka.ai/task/41554142/00027a10de--6516753f827c067dd0170a23	00027a10de--6515e7e063c0d47637f1e0f1	00027a10de--6516753f827c067dd0170a23	00027a10de--6516753f827c067dd0170a1e	007230d9384bade0fa9dca06f738e9f3	APPROVED	2023-09-29T06:57:03.621	2023-09-29T06:57:28.561	2023-09-29T06:57:28.561	0.0190000000
( { ] { ( ) ) { } [ ) [	0				https://platform.toloka.ai/task/41554142/00027a10de--65167540458ad076cf0aa2ab	00027a10de--6515e7f4e6499645e520ca9c	00027a10de--65167540458ad076cf0aa2ab	00027a10de--65167540458ad076cf0aa2a9	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:57:04.781	2023-09-29T06:57:34.964	2023-09-29T06:57:34.964	0.0190000000
[ { [ ] } ( { } ) ] ( )	1				https://platform.toloka.ai/task/41554142/00027a10de--65167540458ad076cf0aa2ab	00027a10de--6515e7f4e6499645e520ca79	00027a10de--65167540458ad076cf0aa2ab	00027a10de--65167540458ad076cf0aa2a9	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:57:04.781	2023-09-29T06:57:34.964	2023-09-29T06:57:34.964	0.0190000000
( ) [ ( [ [ ] ] ) ]	1	1			https://platform.toloka.ai/task/41554142/00027a10de--65167540458ad076cf0aa2ab	00027a10de--6515e7e063c0d47637f1e0f9	00027a10de--65167540458ad076cf0aa2ab	00027a10de--65167540458ad076cf0aa2a9	f0e19f553dda9db0ae12a42c48e9bd3b	APPROVED	2023-09-29T06:57:04.781	2023-09-29T06:57:34.964	2023-09-29T06:57:34.964	0.0190000000
( [ { } { } ] ( ) [ ] )	0				https://platform.toloka.ai/task/41554142/00027a10de--65167541827c067dd0170a99	00027a10de--6515e7f4e6499645e520ca37	00027a10de--65167541827c067dd0170a99	00027a10de--65167541827c067dd0170a94	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:57:05.155	2023-09-29T06:57:24.278	2023-09-29T06:57:24.278	0.0220000000
[ ) [ ( ) ] ( ( [ ] ) [ ] ) ( [ ( ) ] )	0	0			https://platform.toloka.ai/task/41554142/00027a10de--65167541827c067dd0170a99	00027a10de--6515e7e063c0d47637f1e0e1	00027a10de--65167541827c067dd0170a99	00027a10de--65167541827c067dd0170a94	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:57:05.155	2023-09-29T06:57:24.278	2023-09-29T06:57:24.278	0.0220000000
[ [ ) )	0				https://platform.toloka.ai/task/41554142/00027a10de--65167541827c067dd0170a99	00027a10de--6515e7f4e6499645e520ca9a	00027a10de--65167541827c067dd0170a99	00027a10de--65167541827c067dd0170a94	bae1fe5fd6e2d1b4e9be8eba8dcecef3	APPROVED	2023-09-29T06:57:05.155	2023-09-29T06:57:24.278	2023-09-29T06:57:24.278	0.0220000000
( ) [ { ) { ) ] { } [ [ ] ] { } } ( ) (	0				https://platform.toloka.ai/task/41554142/00027a10de--6516754315b13a5af6ea33da	00027a10de--6515e7f4e6499645e520ca5f	00027a10de--6516754315b13a5af6ea33da	00027a10de--6516754315b13a5af6ea33c0	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:57:07.832	2023-09-29T06:57:24.773	2023-09-29T06:57:24.773	0.0220000000
[ ] { ( ( ( [ [ { } ( ) ( ) ] ] ) ) ) }	1	1			https://platform.toloka.ai/task/41554142/00027a10de--6516754315b13a5af6ea33da	00027a10de--6515e7e063c0d47637f1e11a	00027a10de--6516754315b13a5af6ea33da	00027a10de--6516754315b13a5af6ea33c0	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:57:07.832	2023-09-29T06:57:24.773	2023-09-29T06:57:24.773	0.0220000000
} ) ) ] [ { ) )	0				https://platform.toloka.ai/task/41554142/00027a10de--6516754315b13a5af6ea33da	00027a10de--6515e7f4e6499645e520ca91	00027a10de--6516754315b13a5af6ea33da	00027a10de--6516754315b13a5af6ea33c0	f850dd978a239fb154e22b9f4fcfc046	APPROVED	2023-09-29T06:57:07.832	2023-09-29T06:57:24.773	2023-09-29T06:57:24.773	0.0220000000
